FORGE BOW COMPANY--WI,"2900 S. 166TH STREET STE B., NEW BERLIN, WI  53151",414-732-7400,,42.9916,-88.1191
QUINTS HARDWARE---AL,"1406 INDUSTRIAL PARKWAY, SARALAND, AL  36571",251-679-1300,,30.8033,-88.1117
LENA SWAMP ARCHERY--WI,"6640 HWY 22 E, OCONTO FALLS, WI  54154",920-846-0211,,44.8864,-88.0957
OLNEY RURAL KING--IL,"RTE. 130 SOUTH, OLNEY, IL  62450",618-263-4125,,38.7045,-88.0848
BOWHUNTER PRO SHOP--AL,"126 B INDUSTRIAL PKWY., SARALAND, AL  36571",251-675-1000,,30.7953,-88.0757
HODGE OUTDOOR SPORTS---KY,"219 STURGIS RD., MARION, KY  42064",270-965-4717,,37.3413,-88.0749
BAYSIDE MOTORSPORTS,"1613 WEST DEERFIELD AVE, GREEN BAY, WI  54313",,,44.5856,-88.0517
JIM'S WILDWOOD ARCHERY--WI,"635 11TH AVE., UNION GROVE, WI  53182",262-995-5735,,42.6862,-88.0477
NORTHWOODS SPORTING GOODS--WI,"410 EAST MAIN STREET, LENA, WI  54139",920-829-5250 ,,44.9509,-88.0376
ARCHERY ELEMENTS---WI,"818 McCASTLENS, GREEN BAY, WI  54301",920-680-3463,,44.4495,-88.026
"PET SUPPLY OUTLET, INC--WI","1904 ASHLAND AVE., FREDONIA, WI  53021",414-333-6533,,43.47,-87.9557
HYSELL ARCHERY INC--WI,"11820 12TH STREET, STURTEVANT, WI  53177",262-859-2488,,42.6408,-87.9505
DUSTY'S BROKEN ARROW/RIVER CITY--IN,"230 WEST 3RD STREET, MT. VERNON, IN  47620",812-838-5120,,37.9304,-87.8972
"JALENSKY'S OUTDOORS & MARINE, INC.","5307 GREEN BAY RD., KENOSHA, WI  53144",262-654-2260,,42.5877,-87.8814
"NIGHT OWL ARCHERY, LTD.","1863 Meadowview Avenue, Kankakee, IL  60901",815-435-3257,,41.1064,-87.8377
BOWDOCTOR ARCHERY--IL,"17674 E. 850 RD., MOUNT CARMEL, IL  62863",618-240-1561,,38.4771,-87.8269
FREDDIE BEAR SPORTS---IL,"17250 OAK PARK AVE., TINLEY PARK, IL  60477",708-532-4133,,41.5775,-87.7848
JERRY'S ARCHERY---IL,"635 E STATE ST, BRIDGEPORT, IL  62417",618-945-9520,,38.7165,-87.7552
DUNN'S SPORTS--AL,"33356 HIGHWAY 43, THOMASVILLE, AL  36784",334-636-0850,,31.9462,-87.7385
"CAMPBELL HARDWARE & SUPPLY CO., INC--AL","22529 CHICAGO ST., ROBERTSDALE, AL  36567",251-947-2291,,30.5584,-87.7116
BUCKSKIN LEGACY---IL,"13984 E  1425TH  STREET, ROBINSON, IL  62454",618-563-4648,,39.0625,-87.6861
HUMPHREY'S FARMERS COOPERATIVE--TN,"6671 HIGHWAY 13, ERIN, TN  37061",1-(931)-289-3446,,36.316,-87.6747
SHOALS OUTDOOR SPORTS---AL,"1605 HWY 72, TUSCAMBIA, AL  35674",256-389-8150,,34.7131,-87.6725
"HANDEE BOWORKS, INC.---IN","4800 B NORTH HAPPE RD, EVANSVILLE, IN  47720",812-963-6438,,38.0235,-87.6542
ACORNS & ANTLERS--MI,"2400 13th STREET., MENOMINEE, MI  49858",1-906-863-8026,,45.1207,-87.6183
ON TARGET--IL,"22520 STATE ST., STEGER, IL  60475",708-758-4868,,41.48,-87.6166
SPORTSMAN'S CORNER--- KY,"1655 S GREEN ST, HENDERSON, KY  42420",270-826-6995,,37.8179,-87.6119
ONE SHOT ARCHERY--AL,"14391 HWY. 43 NORTH, NORTHPORT, AL  35475",205-333-0799,,33.3294,-87.6052
JACK'S ARCHERY PLUS--WI,"3312 STATE HWY. 310, TWO RIVERS, WI  54241",920-793-8154,,44.1536,-87.5928
SAM'S PRO SHOP---IL,"19732 MILL RD., GEORGETOWN, IL  61846",217-662-6065,,39.9756,-87.5674
G & D THE BOW SHOP---IN,"1625 N. GARVIN ST., EVANSVILLE, IN  47711",812-962-0717,,37.9925,-87.5536
ON TARGET HUNTING---MADISONVILLE,"1005 PRIDE AVE., MADISONVILLE, KY  42431",270-825-9098,,37.3437,-87.505
BOB'S ARCHERY---IN,"502 S. MAIN, MOROCCO, IN  47963",219-285-2019,,40.9419,-87.4553
RINER WHOLESALE---TN,"GRANDPA'S, CLARKSVILLE, TN  37042",931-647-0251,,36.5604,-87.4406
BLYTHE'S SPORT SHOP---IN,"138 N. BROAD ST., GRIFFITH, IN  46319",219-924-4403,,41.5243,-87.428
LAWSON'S CLOTHING & SHOES--TN,"536 N. MILITARY ST., LORETTO, TN  38469",931-853-4877,,35.091,-87.4241
DICKSON SPORTSMAN STORE---TN,"586 HWY 46, DICKSON, TN  37055",615-446-5505,,36.0569,-87.3721
SAFFORD TIRES & HARDWARE--AL,"22445 ALABAMA HWY. 22 WEST, SAFFORD, AL  36773",334-573-2410,,32.2881,-87.3705
LONESOME ELK ARCHERY--IN,"4323 EAST HEAD AVE., TERRE HAUTE, IN  47805",812-466-2391,,39.5939,-87.3417
BUCKS & JAKES OUTFITTERS---IN,"3655 HWY 62 WEST, BOONVILLE, IN  47601",812-897-4285,,38.0483,-87.3137
BUCK & BASS SPORTING GOODS--FL,"6827 PINE FOREST RD., PENSACOLA, FL  32526",850-944-5692,,30.4808,-87.3072
PAT'S ARCHERY & OUTDOOR-AL,"306 HWY 78 WEST, JASPER, AL  35501",205-221-3974,,33.8489,-87.2809
MIKE'S GUN & OUTDOOR---FL,"8643 PENSACOLA BLVD., PENSACOLA, FL  32534",850-478-1129,,30.5229,-87.2741
MAPLE LANE SPORTS--MI,"124 KREIGER DR., SKANDIA, MI  49885",906-942-7662,,46.3839,-87.2416
"DEAD END ARCHERY, LLC---IN","1294 E. TWIN LAKES RD, HILLSBORO, IN  47949",765-798-3667,,40.0972,-87.1979
PETE'S ARCHERY--IN,"RR 4  BOX 57, LINTON, IN  47441",812-512-2987,,39.0348,-87.1658
CORN FED ARCHERY--IN,"3029 W. PRIVATE RD.  810 N., BRAZIL, IN  47834",812-243-7741,,39.5054,-87.1644
"SCOTT'S, INC.---FL","3898 HWY 4, JAY, FL  32565",850-675-4566,,30.9527,-87.151
SPORTSMAN'S HDQTRS.---KY,"1915 W. 7TH ST., OWENSBORO, KY  42301",270-683-4023,,37.7681,-87.1334
MARBLES OUTLET STORE--MI,"6851 US2-41-M35, GLADSTONE, MI  49837",906-786-9390,,45.7964,-87.0763
HILLTOP ARCHERY--IN,"750 N. STATE  RD. 25, WINGATE, IN  47994",1-765-275-2249,,40.183,-87.0733
K & D'S CAMO CONNECTION--KY,"420 FARMER'S DR., LEWISBURG, KY  42256",270-725-5956,,36.9864,-86.9472
STEVE'S GUN & ARCHERY---TN,"1011 BEAR CREEK PIKE, COLUMBIA, TN  38401",931-388-5157,,35.6326,-86.9422
HUNTERS DEN ARCHERY SHOP--KY,"3305 LEWISBURG RD., RUSSELLVILLE, KY  42276",270-726-3676,,36.8848,-86.9195
D & G HUNTING & ARCHERY---KY,"12359 ROCHESTER ROAD, ROCHESTER, KY  42273",270-934-2600,,37.1891,-86.8791
ARCHER'S SPOT & PRO SHOP---IN,"5130 E. STATE RD. 54, BLOOMFIELD, IN  47424",812-384-8000,,39.0417,-86.846
PARKER'S ARCHERY---IN,"2614 EAST STATE HWY. 46, SPENCER, IN  47460",812-829-1144,,39.2992,-86.8173
GRABOW'S ARCHERY--AL,"3524 DECATUR HWY., FULTONDALE, AL  35068",205-314-8997 ,,33.6281,-86.8052
MARK'S OUTDOOR SPORTS---AL,"1400-B MONTGOMERY HWY, BIRMINGHAM, AL  35216",205-822-2010,,33.4197,-86.8007
NICHOLS ARCHERY--AL,"1380 MCAIN PKWY, PELHAM, AL  35124",205-664-3430,,33.2747,-86.798
E & E GUNS--IN,"1528 10TH ST., TELL CITY, IN  47586",812-547-7311,,37.9635,-86.7671
ABERDEEN ARCHERY & BAIT--KY,"PO BOX 144, ABERDEEN, KY  42201",270-526-3000,,37.25,-86.6838
RUFF & TUFF OUTDOORS--AL,"10699 OLD HWY 280, CHELSEA, AL  35043",205-678-4992,,33.3464,-86.6393
FULL DRAW ARCHERY--AL,"2318-A MEMORIAL PARKWAY NW, HUNTSVILLE, AL  35810",256-715-1221,,34.7539,-86.5949
ESTRADA ARCHERY,"364 Jernigan Road, Portland, TN  37148",615-347-3753,,36.5725,-86.5909
LONG LANE ARCHERY---IN,"6575 E  25 N, KNOX, IN  46534",574-772-7746,,41.3065,-86.5717
EBERMAN'S ARCHERY---IN,"1025 ART GALLERY RD, BEDFORD, IN  47421",812-583-4043,,38.7969,-86.5158
POINDEXTER'S BAIT CO.--TN,"1380 HWY. 109 S., GALLATIN, TN  37066",615-452-7550,,36.4751,-86.4846
J & M ARCHERY--IN,"6080 E. STATE RD. 45, BLOOMINGTON, IN  47408",812-369-8529,,39.2118,-86.4611
H LAZY H ARCHERY---TN,"1294 QUARRY RD., MOUNT JULIET, TN  37122",615-449-9003,,36.2144,-86.4396
ARCHERY UNLIMITED---AL,"1336-B S. MEMORIAL DRIVE, PRATTVILLE, AL  36067",334-358-2697,,32.4454,-86.4357
PAWN PLUS--IN,"639 STATE RD. 39 BYPASS, MARTINSVILLE, IN  46151",765-349-9567,,39.4212,-86.4354
CAPTAIN CHUCKS INC--MI,"5770 W. US 1O, LUDINGTON, MI  49431",231-843-4458,,43.9469,-86.428
BACKWATER OUTDOORS--AL,"6124 HWY 72 EAST, GURLEY, AL  35748",256-776-9109,,34.6968,-86.379
BACK WATER OUTDOORS LLC,"6239 HIGHWAY 72 E, GURLEY, AL  35748",256-776-9109,,34.6961,-86.3743
SANDERS ARCHERY---KY,"1000 HWY 238, BEE SPRING, KY  42207",270-286-4985,,37.2914,-86.3062
JIM'S ARCHERY SHOP---IN,"12509 US 6, PLYMOUTH, IN  46563",574-784-3695,,41.4498,-86.2988
MICHIANA ARCHERY---IN,"50510 US 31 NORTH, SOUTH BEND, IN  46637",574-272-5300,,41.5999,-86.2574
"MARSHALL COUNTY DISCOUNT CENTER, LLC--IN","303 EAST WALNUT ST., ARGOS, IN  46501",574-892-5019,,41.2373,-86.2417
BENNETT'S ARCHERY---AL,"106 KERRI LANE, WETUMPKA, AL  36092",334-514-1286,,32.6091,-86.231
RIVERSIDE OUTDOORS-AL,"11229 US HWY 78, RIVERSIDE, AL  35135",205-338-0440,,33.5948,-86.2273
BRANDENBURG HUNTIN' & FISHIN'--KY,"105 COMMERCE DR., BRANDENBURG, KY  40108",270-422-2221,,37.9962,-86.192
HONEY CREEK TACKLE--IN,"2380 N. STATE RD. 135, BARGERSVILLE, IN  46106",317-422-0102,,39.5111,-86.1591
FULL DRAW ARCHERY---IN,"2101 NORTH WEBSTER, KOKOMO, IN  46901",765-452-5266,,40.5062,-86.137
FORKS COUNTRY STORE---KY,"30 STOCKHOLM RD., MAMMOTH CAVE, KY  42259",270-286-4452,,37.249,-86.1313
"MOUNTAIN OUTFITTERS, LLC--AL","7013 US HWY 431 SOUTH, ATTALLA, AL  35954",256-538-1161,,34.1042,-86.1135
GUN WORLD AND SPORTING GOODS---IN,"1548 HWY. 62 N.W., CORYDON, IN  47112",812-738-0935,,38.203,-86.0958
LONG RANGE ARCHERY--MI,"2530 VAN OMMEN DR., HOLLAND, MI  49424",616-399-3011,,42.8149,-86.0907
EAGLES NEST---IN,"307 N. WALLACE ST., INDIANAPOLIS, IN  46201",317-357-7306,,39.7725,-86.0886
MANCHESTER OUTDOORS -- TN,"167 HARWELL LANE, MANCHESTER, TN  37355",931-224-0822,,35.4817,-86.0886
ANTLERS & FEATHERS--TN,"32 BRATTONTOWN CIR., LAFAYETTE, TN  37083",615-666-0077,,36.529,-86.0476
O'DELL'S OUTDOOR ARCHERY---AL,"1567 COUNTY ROAD 15, BOAZ, AL  35957",256-561-3791,,34.2099,-86.0443
SOUTHERN GRAND MARINA---MI,"10367 NORTH CEDAR DRIVE, GRAND HAVEN, MI  49417",616-842-1078,,43.0284,-86.0419
HESPERIA SPORT SHOP---MI,"65 WEST ALPHA ST., HESPERIA, MI  49421",231-854-3965,,43.5634,-86.0405
PREDATOR'S ARCHERY---MI,"10237 LYNWOOD LANE, ZEELAND, MI  49464",616-748-8928,,42.7922,-86.0341
GREAT NORTHERN DIST.--MI,"1060 CRESTLINE DR., ZEELAND, MI  49464",616-293-2158,,42.7883,-85.9953
ALBERTSON'S SPORT SHOP---IN,"3400 EAST U.S. 30, WARSAW, IN  46580",574-267-4867,,41.261,-85.9793
"GRAND VALLEY SPORTING GOODS, INC.--MI","6387 LAKE MICHIGAN DR., ALLENDALE, MI  49401",616-895-6592,,42.9726,-85.9434
S & R BOW SHOP--AL,"145 CRAIG DR., ANNISTON, AL  36201",256-238-4307,,33.6494,-85.9059
BACKYARD ARCHERY---IN,"14516 TOPONAS PLACE, NOBLESVILLE, IN  46062",317-776-9498,,39.9566,-85.9043
"BASS & BUCKS, INC.---IN","4890 W. MILLCREEK PIKE, WABASH, IN  46992-9628",260-569-1853,,40.7719,-85.8866
BORKHOLDER ARCHERY--IN,"72945 CR 17, MILFORD, IN  46542",574-457-6015,,41.4361,-85.8864
CABIN FEVER--IN,"1346 S. BLOOMINGTON TRAIL ROAD, SCOTTSBURG, IN  47170",812-752-7105,,38.6732,-85.8743
JUST HUNT GUNS & GUNSMITHING--IN,"4335 WEST MILL CREEK PIKE, WABASH, IN  46992",260-563-7777,,40.7771,-85.8733
RAY'S ARCHERY--AL,"8129 US HWY 278 E., HOKES BLUFF, AL  35903",256-492-7307,,33.9856,-85.8681
BASSMASTER SPORTS---IN,"1510 E. TIPTON ST., SEYMOUR, IN  47274",812-522-7501,,38.9578,-85.8667
EAGLE CREEK SHOOTING SUPPLIES--IN,"1303 N. DETROIT ST., WARSAW, IN  46580",574-269-5104,,41.2508,-85.8528
SHOTGUN SPORTS SUPPLY--AL,"1414 HWY 431 NORTH, ANNISTON, AL  36206",256-235-2780,,33.7129,-85.8433
CHAMPION ARCHERY---AL,"4297 OLD B'HAM HWY, ANNISTON, AL  36201",256-236-9911,,33.6598,-85.8316
COON CREEK OUTFITTERS---AL,"40467 HWY 72, STEVENSON, AL  35772",256-437-1211,,34.8474,-85.8274
JIM'S BAIT SHOP---AL,"7172 HWY 50, DADEVILLE, AL  36853",256-825-1912,,32.7078,-85.8
OUTDOORSMEN PRO SHOP--MI,"678 BALDWIN ST, JENISON, MI  49428",616-457-3630,,42.9072,-85.7985
KRUIZENGA ARCHERY--MI,"24780 M-43, MATTAWAN, MI  49071",269-668-3014,,42.2955,-85.7919
HIGH PERFORMANCE ARCHERY---IN,"4954 NORTH JACK MORGAN RD, AUSTIN, IN  47102",812-794-4949,,38.7647,-85.785
NOCK-N-LOAD--FL,"3402 HWY 90, BONIFAY, FL  32425",850-547-4215,,30.7675,-85.7675
INDOOR OUTDOOR SPORTS---IN,"1012 MILL LANE, MEMPHIS, IN  47143",812-294-1447,,38.4825,-85.7626
HALF HITCH TACKLE CO--FL,"2206 THOMAS DR., PANAMA CITY BEACH, FL  32408",850-234-2621,,30.1631,-85.7562
BIG DADDY'S OUTDOORS---AL,"52680 US HWY. 72, BRIDGEPORT, AL  35740",256-495-9225,,34.952,-85.7489
COOPER HOBBIES--TN,"112 PAYNE AVE., TRACY CITY, TN  37387",931-235-5762,,35.2549,-85.734
"D & R SPORTS CENTER, INC.--MI","8178 WEST MAIN ST., KALAMAZOO, MI  49009",269-372-2277,,42.2957,-85.706
AAA OUTDOORS--KY,"105 NORTH MAIN ST., TOMPKINSVILLE, KY  42167",270-487-9912,,36.7001,-85.6936
"CROMER, LLC---AL","491 WHITE PLAINS RD, ANNISTON, AL  36207",866-602-5045,,33.751,-85.6883
"DEER TRACK ARCHERY, INC.---IN","648 W. 500 S., ANDERSON, IN  46013",765-643-6847,,40.0333,-85.6858
SHOOTER'S RANGE--MI,"1299 SILVER LAKE CROSSINGS BLVD., GRAWN, MI  49637",231-421-9222,,44.6668,-85.6846
GIRT'S ARCHERY & OUTFITTERS--IN,"1420 MAIN ST., ANDERSON, IN  46016",765-644-7113,,40.1016,-85.6778
AL & BOB'S SPORTS---MI,"3100 S. DIVISION, GRAND RAPIDS, MI  49548",616-245-9156,,42.9076,-85.6657
PRIME TIME ARCHERY---IN,"2300 S. COUNTY ROAD 225 W, NORTH VERNON, IN  47265",812-346-5140,,38.952,-85.6567
JOHN'S GUN'S & TACKLE,"200 NORTH ST. HWY 3&7, NORTH VERNON, IN  47265",812-352-7075,,39.0146,-85.6398
"GAUTHIERS ARCHERY, INC","1788 M37 S, Traverse City, MI  49684",231-943-4432,,44.762,-85.6271
KING'S ARCHERY OUTFITTERS---KY,"4754B  BARDSTOWN ROAD, LOUISVILLE, KY  40218",502-499-6543,,38.1792,-85.6233
DUTCHMAN HUNTING SUPPLIES--IN,"8435 W. US 20, SHIPSHEWANA, IN  46565",260-768-3283,,41.7556,-85.6022
BENT ARROW ARCHERY--KY,"220 GONZA PARK LN., NEW HAVEN, KY  40051",502-549-8119,,37.6537,-85.5913
STRAIGHT AS AN ARROW ARCHERY---IN,"7970 WEST  400 SOUTH, TOPEKA, IN  46571",260-593-3332,,41.5825,-85.5781
SPORTSMAN OUTPOST--AL,"2458 LEE RD. 88, WAVERLY, AL  36879",334-501-2411,,32.7265,-85.5768
DAN-D-RIDGE OUTFITTERS--FL,"6606 HWY 22, PANAMA CITY, FL  32404",850-871-4111,,30.1524,-85.5758
ADVENTURE OUTDOORS--IN,"6530 WEST 900 SOUTH, WARREN, IN  46792",260-228-0178 ,,40.6977,-85.5732
RAZ'S ARCHERY---AL,"1201 EAST HWY 134, PINCKARD, AL  36371",334-983-6488,,31.3107,-85.5448
HUNTER'S HAVEN---IN,"10495  EAST   900 SOUTH, UPLAND, IN  46989",765-998-0442,,40.4224,-85.475
"OUTDOOR JUNCTION, INC.--TN","1999 E. SPRING ST., COOKEVILLE, TN  38506",931-520-7500,,36.1371,-85.4515
FIELD'S OUTDOOR ADVENTURES--IN,"126 SOUTH PERKINS ST., RUSHVILLE, IN  46173",765-932-3964,,39.6073,-85.4433
SOUTHERN OUTDOOR SPORTS---AL,"643 W. SELMA ST., DOTHAN, AL  36301",334-793-4590,,31.2091,-85.3998
SPORTSMAN'S OUTFITTERS--AL,"1975 ROSS CLARK CIRCLE, DOTHAN, AL  36301",334-699-1374,,31.1891,-85.3894
RICK'S ARCHERY SHACK--IN,"0501 N.  200 E., ALBION, IN  46701",219-636-2709,,41.3593,-85.386
CUMBERLAND SPORTSMAN SUPPLY--KY,", BURKESVILLE, KY  42717",270-433-6500,,36.7903,-85.3705
CROWS NEST ARCHERY--MI,"30158 MARSH RD., COLON, MI  49040",269-432-4366,,41.9266,-85.3695
CRAZY HORSE ARCHERY---KY,"2422 NEW COLUMBIA ROAD, CAMPBELLSVILLE, KY  42718",270-789-3776,,37.3046,-85.3552
RED ARROW ARCHERY--MI,"12860 JORDAN MEADOWS, LOWELL, MI  49331",616-901-1778,,42.9997,-85.351
SILENT OUTDOORS---AL,"101 ASIA CT., HEADLAND, AL  36345",334-714-8300,,31.3354,-85.3299
"HILLTOP SPORTS, INC.-MI","13700  14 MILE ROAD, GREENVILLE, MI  48838",616-754-0022,,43.1736,-85.3289
"BOB'S GUN & TACKLE SHOP, INC.---MI","2208 WEST M-43 HWY., HASTINGS, MI  49058",269-945-4106,,42.6486,-85.3079
GIRT'S EAST,"5245 U.S. HGWY 40, Straughn, IN  47387",765-332-3048,,39.8094,-85.2836
MAGNUM SPORTS---MI,"6227 SOUTH GREENVILLE RD., GREENVILLE, MI  48838",616-712-48838,,43.2068,-85.2527
DEEP'S ARCHERY--KY,"243 MAIN STREET, LEBANON, KY  40033",270-692-4476,,37.5709,-85.2496
BOB'S PRO ARCHERY---AL,"6923 EAST US 84, ASHFORD, AL  36312",334-899-3155,,31.1757,-85.2388
HUNTER'S SUPPLY---IN,"468 ST. ROAD 458, BEDFORD, IN  47421",812-277-1808,,42.3878,-85.2331
MCCOY'S GUN & ARCHERY--FL,"2823 JEFFERSON ST., MARIANNA, FL  32448",850-526-2082,,30.7705,-85.2271
CHOO CHOO ARCHERY---TN,"4270 BONNY OAKS DR., CHATTANOOGA, TN  37406",423-622-6849,,35.0809,-85.2142
SAMPLES CUSTOM ARCHERY--KY,"728 FRANKFORT RD., SHELBYVILLE, KY  40065",502-321-3351,,38.2114,-85.1993
GLAUBER'S SPORTS--KY,"106 4TH ST, CARROLTON, KY  41008",502-732-4933,,38.6822,-85.1818
SOUTHERN STYLE ARCHERY--GA,"4 WAGON CT., ROME, GA  30161",706-676-7300,,34.257,-85.1647
RIVER BOTTOM OUTDOORS--GA,"15475 GEORGIA HWY 34, FRANKLIN, GA  30217",678-378-0816,,33.2444,-85.163
K & C ARCHERY -- KY,"327 GROBMEYER AVE, CARROLLTON, KY  41008",502-525-4989,,38.6812,-85.162
BACKWOODS BARGAIN OUTFITTERS--MI,"1571 CAPITOL AVE  NE, STE. J, BATTLECREEK, MI  49017",269-721-8012,,42.3461,-85.154
BUCK POLE ARCHERY---MI,"20649 30TH ST., MARION, MI  49665",231-743-2427,,44.1143,-85.1475
ON TARGET---IN,"8663 E. HOFF ROAD, SUNMAN, IN  47041",812-623-2300,,39.2823,-85.1014
SPORTSMAN'S COVE---IN,"15214 TONKEL ROAD, LEO, IN  46765",260-627-8443,,41.2254,-85.0762
LAKE COUNTRY OUTDOORS--KY,"2573 S HWY 127, RUSSELL SPRINGS, KY  42642",270-866-7575,,37.0338,-85.0761
GOLDSTAR OUTDOORS II--MI,"12208 SOUTH STATE RD, LAKE ODESSA, MI  48849",606-374-8001,,42.8111,-85.0746
LP ARCHERY PRODUCTS--MI,"11902 LAWRENCE HWY, NASHVILLE, MI  49073",866-586-7305,,42.5674,-85.0739
GOLDSTAR OUTOORS--MI,"444 WEST 46, EDMORE, MI  48829",989-427-6037,,43.4082,-85.0485
BIG BEND SPORTING GOODS--FL,"18290 MAIN ST. NORTH, BLOUNTSTOWN, FL  32424",850-675-5115,,30.4488,-85.0458
BOWHUNTERS SUPPLY STORE---GA,"108 B. KILGORE RD., CARROLLTON, GA  30116",770-834-3044,,33.5927,-85.0365
"ARCHERY CONNECTION, LLC--AL","3022 LAKEWOOD DR., PHENIX CITY, AL  36867",334-480-9997,,32.4956,-85.0357
SOUTHERN SHOOTERS--GA,"51 NEW HUTCHINSON MILL RD., LAGRANGE, GA  30240",706-882-6525,,32.981,-85.0302
CEDAR HILLS ARCHERY---KY,"2668 CORNISHVILLE RD., HARRODSBURG, KY  40330",859-366-4441,,37.8242,-85.0287
BELL'S OUTDOOR SPORTS--KY,"930 US HWY 27 SOUTH SUITE 4, CYNTHIANA, KY  41031",859-235-0018,,33.1878,-85.0261
LAMAR'S SPORTS CENTER--GA,"392 ATLANTA HWY., ROCKMART, GA  30153",770-684-9147,,33.9713,-85.0199
4-D ARCHERY,"259 SAWMILL ROAD, BETHLEHEM, KY  40007",502-845-5392,,38.4436,-85.0052
BOUNDARY ARCHERY---IN,"213 WEST WATER ST, PORTLAND, IN  47371",260-726-8367,,40.4323,-84.9793
GRANT'S SPORTING GOODS---GA,"613 5TH AVE, DALTON, GA  30720",706-278-5598,,34.7649,-84.9533
"SPORTSMAN'S LODGE, INC.--IN","1733 PATTERSON ST., DECATUR, IN  46733",260-728-4868,,40.8243,-84.941
GILBERT'S GUN SHOP---KY,"2262 LOUISVILLE ROAD, FRANKFORT, KY  40601",502-227-7889,,38.1682,-84.9324
BEARD TRADING POST---KY,"1004 HOUSTONVILLE ST, LIBERTY, KY  42539",606-787-5996,,37.3258,-84.9317
DISCOUNT SPORTING GOODS AND TACK--GA,"3106 EAST WALNUT AVE., DALTON, GA  30721",706-226-1604,,34.7762,-84.9181
LAFOUNTAIN'S GUN & ARCHERY--MI,"20172 EAST MICHIGAN AVE., MARSHALL, MI  49068",269-781-8155,,42.2759,-84.9027
SNEAKY OUTDOORS--TN,"6075 GEORGETOWN RD., CLEVELAND, TN  37312",423-476-5607,,35.252,-84.9017
MOUNTAIN MAN SPORTING GOODS--TN,"1404 PENNSYLVANIA AVE., JAMESTOWN, TN  38556",931-879-4867,,36.3942,-84.898
MIKE'S GUN & ARCHERY---KY,"511 PIERCE LANE, FRANKFORT, KY  40601",502-223-8120,,38.1929,-84.8962
LEGACY OUTDOORS - GA,"5 South Public Square, Cartersville, GA  30120",770-334-2704,,34.166,-84.7956
JAY'S SPORTING GOODS---MI,"8800 S. CLARE AVE., CLARE, MI  48617",989-386-3475,,43.8583,-84.7681
RAZORBAK OUTDOORS--MI,"603 S. MAIN ST., READING, MI  49274",517-283-3737,,41.835,-84.7478
BECKER'S ARCHERY---MI,"248 N. MAIN ST., FOWLER, MI  48835",989-593-3833,,43.0045,-84.7396
"LIFFORD ARCHERY, LLC.--MI","127 EAST LANSING ROAD, POTTERVILLE, MI  48876",517-645-0054,,42.6238,-84.739
GABLE SPORTING GOODS--DOUGLASVILLE,"6250 FAIRBURN RD., DOUGLASVILLE, GA  30134",770-942-5397,,33.7505,-84.7362
CURTSINGER'S SUNRISE OUTFITTERS---KY,"1389 OLD STANFORD RD., DANVILLE, KY  40422",859-236-7030,,37.6214,-84.7337
FRYES OUTDOORS SPORTS--KY,"259 CUMBERLAND DR., MONTICELLO, KY  42633",606-348-5600,,36.9669,-84.7226
STENGER ARCHERY---OH,"204 MAIN ST., ADDYSTON, OH  45001",513-941-1306,,39.1386,-84.713
COUNTRY WOODS ARCHERY---MI,"7360 SOUTH FOREST HILL RD, ST JOHNS, MI  48879",989-224-9307,,42.9121,-84.6817
COMPOUNDS & CROSSBOWS FAMILY ARCHERY--MI,"644 MIGALDI LANE, LANSING, MI  48917",517-622-1300,,42.7407,-84.6806
JAY'S SPORTING GOODS II---MI,"150 DALE DR., GAYLORD, MI  49735",,,44.9893,-84.6746
OLNEY OUTDOORS--MI,"14773 SAXTON RD., SPRINGPORT, MI  49284",517-745-6287,,42.3633,-84.6736
BENTON SHOOTERS SUPPLY---TN,"6595 HWY. 411, BENTON, TN  37307",423-338-2008,,35.1833,-84.6417
MIKE'S GUN & PAWN---GA,"3087 HWY. 441 SOUTH, DOUGLAS, GA  31533",912-384-4063,,33.7928,-84.6321
BOW PRO ARCHERY--KY,"82 OLD DECKER RD, BRONSTON, KY  42518",606-383-3939,,36.995,-84.6292
MARKS GUNS INC--KY,"7413 US 25  BOX 12, FLORENCE, KY  41042",859-525-6466,,38.999,-84.6266
PAUL'S SURPLUS--KY,"1616 HWY 2227, SOMERSET, KY  42502",606-678-4405,,37.1111,-84.6224
ARROWHEAD ARCHERY---MI,"2252 S. WAVERLY ROAD, EATON RAPIDS, MI  48827",517-663-6422,,42.5166,-84.6014
CEDAR ROCK OUTDOORS--GA,"12261 WHITEHOUSE PKWY., WOODBURY, GA  30293",706-553-5650,,32.9783,-84.5983
GENEMAXX--KY,"792 HOGREFFE RD., INDEPENDENCE, KY  41051",859-746-3855,,38.9428,-84.5896
C & M CLOSEOUT PLUS ARCHERY--OH,"1446 WHITAKER WAY, MONTPELIER, OH  43543",419-485-5760,,41.5865,-84.5847
CENTER SHOT ARCHERY---KY,"11536 WILSON ROAD, INDEPENDENCE, KY  41051",859-609-2828,,38.9178,-84.5653
DOUBLE D BOWSTRINGS--KY,"3972 WYNDHAM RIDGE, LEXINGTON, KY  40514",859-559-2138,,37.9766,-84.5649
MK OUTDOORS--KY,"100 PAYNE AVE. 1B, GEORGETOWN, KY  40324",502-370-4516,,38.2183,-84.5629
ADVENTURE OUTDOORS--GA,"2295 SOUTH COBB DRIVE., SMYRNA, GA  30080",770-333-9880,,33.8974,-84.5396
